feature_p1,feature_p2,feature_p3,feature_s1,feature_s2,feature_s3,vibration,vertical_acceleration_mps2,acoustic_db,timestamp,lift_identifier,failure_type
1465,49.4,109.0,298.3,307.7,5393.139844,4.819712834220102,0.11800392350882616,61.37385760393784,2025-10-15 01:01:21.782208,WP PMA 80467,No failure
1704,28.3,64.0,298.6,309.8,5256.975025,1.1586538005161409,0.15295200824183153,62.36763278641979,2025-10-15 01:01:25.782208,WP PMA 80271,No failure
1479,39.2,151.0,297.0,307.9,5344.633449,37.76349785678516,1.8037052538950937,99.3437260437338,2025-10-15 01:12:36.782208,WP PMA 80467,door open delay
1581,37.0,127.0,301.0,311.0,5262.0516,4.402823301876196,0.18926692841861292,58.60494327301246,2025-10-15 01:16:16.782208,WP PMA 80467,No failure
1475,47.9,79.0,302.4,311.0,5282.673124,37.29116374458573,1.6642971181662811,88.8607658808726,2025-10-15 01:17:08.782208,WP PMA 80271,Random failure
1417,39.2,65.0,298.1,308.9,5402.544004,42.18444491739179,0.8419734264000982,90.26619371204663,2025-10-15 01:20:37.782208,WP PMA 80466,door close delay
1556,38.6,145.0,302.2,311.7,5266.695184,3.277838610161762,0.06318963476504663,64.68288612805497,2025-10-15 01:36:34.782208,WP PMA 80271,No failure
1466,43.6,56.0,301.5,310.7,5423.733316,3.685010707418708,0.11553047260295315,58.42184786358321,2025-10-15 01:53:18.782208,WP PMA 80466,No failure
1183,61.4,170.0,300.2,309.7,5514.399081,4.90618374512889,0.09252313516961719,57.248785627198075,2025-10-15 02:18:19.782208,WP PMA 80467,No failure
1541,36.2,166.0,300.6,309.8,5258.135169,4.490188973920801,0.10166603490500904,57.63512450683993,2025-10-15 02:46:12.782208,WP PMA 80466,No failure
1528,46.3,203.0,296.7,308.1,5331.628324,27.188963976400803,1.6875662775840243,86.29292509365149,2025-10-15 03:03:45.782208,WP PMA 80467,signal delay
1370,53.4,162.0,297.7,308.2,5469.933681,4.093465311970942,0.09074910721695686,55.329218864897534,2025-10-15 03:05:41.782208,WP PMA 80271,No failure
1403,52.8,94.0,296.4,307.5,5341.417225,2.94177768464129,0.15941039706032772,63.9319355891553,2025-10-15 03:07:44.782208,WP PMA 80271,No failure
1509,39.3,66.0,297.2,308.7,5265.098721,0.2476445556540587,0.1778444856361567,57.29125598197216,2025-10-15 03:13:10.782208,WP PMA 80466,No failure
1502,43.2,139.0,297.6,308.3,5260.455841,45.25046550085902,0.681504933084405,84.61137984892757,2025-10-15 03:30:25.782208,WP PMA 80467,door close delay
1438,51.0,106.0,302.6,311.0,5282.527761,23.436251011580417,1.008899545945385,91.43758397735473,2025-10-15 03:44:39.782208,WP PMA 80466,signal delay
1553,40.9,49.0,298.1,310.0,5446.44,39.88486834584302,0.8926006580844067,94.3083083829584,2025-10-15 04:00:42.782208,WP PMA 80467,door close delay
1404,43.3,33.0,298.6,309.5,5259.1504,2.3533618581577116,0.14153513369082493,61.9342007712919,2025-10-15 04:12:46.782208,WP PMA 80271,No failure
1665,29.6,20.0,298.1,308.5,5469.637849,37.238730558246914,1.0025553265776534,99.00835330996256,2025-10-15 04:25:10.782208,WP PMA 80271,Random failure
1465,43.7,139.0,300.8,312.4,5492.143881,4.936917643576797,0.14731326503015915,59.43946394882215,2025-10-15 04:36:11.782208,WP PMA 80271,No failure
1392,52.9,173.0,301.0,310.9,5254.365169,41.6977753684972,0.7231161539905369,99.45713980477058,2025-10-15 05:11:56.782208,WP PMA 80466,signal delay
1876,22.1,99.0,301.7,310.6,5510.983696,0.852434809295294,0.01733991125284225,57.07049019331553,2025-10-15 05:17:27.782208,WP PMA 80467,No failure
1665,34.3,139.0,302.3,311.6,5434.196089,3.8960810706862867,0.08601930898399407,56.79877610259049,2025-10-15 05:20:12.782208,WP PMA 80271,No failure
1792,25.8,121.0,301.1,310.8,5261.036089,4.514795150003875,0.09658158503667275,59.00546282578661,2025-10-15 05:29:31.782208,WP PMA 80271,No failure
1431,39.3,22.0,300.7,310.7,5263.357401,45.30621408858687,1.6214025308819116,97.16558546598277,2025-10-15 05:29:48.782208,WP PMA 80271,door open delay
1665,29.6,20.0,298.1,308.5,5469.637849,37.238730558246914,1.0025553265776534,99.00835330996256,2025-10-15 05:32:22.782208,WP PMA 80467,Random failure
1590,35.5,59.0,297.3,308.3,5481.329296,0.9903768171296824,0.01231373023259783,55.49164866919083,2025-10-15 05:37:08.782208,WP PMA 80467,No failure
1789,25.5,114.0,300.9,311.2,5252.770576,29.099466842190104,1.738325870197019,93.84443719569134,2025-10-15 05:42:24.782208,WP PMA 80466,signal delay
1661,38.2,82.0,298.1,309.0,5482.513936,35.00952125655859,1.783869388811883,99.12664194372854,2025-10-15 05:43:13.782208,WP PMA 80466,door open delay
1646,34.6,238.0,296.7,307.8,5332.066441,3.99062632859861,0.01645500883942604,62.34820117410923,2025-10-15 05:45:27.782208,WP PMA 80467,No failure
1368,53.6,165.0,302.3,311.7,5300.568025,3.706776422194916,0.06224598696239787,59.988830626568046,2025-10-15 05:59:04.782208,WP PMA 80467,No failure
1410,51.4,189.0,300.2,311.8,5247.118969,0.49011485000673705,0.09798873061777409,59.450551618984704,2025-10-15 06:12:22.782208,WP PMA 80271,No failure
1523,43.3,60.0,301.8,310.7,5310.182641,29.49868042780217,1.669398076973442,90.49945716483931,2025-10-15 06:29:41.782208,WP PMA 80271,signal delay
1528,46.3,203.0,296.7,308.1,5331.628324,27.188963976400803,1.6875662775840243,86.29292509365149,2025-10-15 06:31:24.782208,WP PMA 80467,signal delay
1498,37.6,11.0,301.1,311.3,5507.717796,1.2627627173941025,0.136977763050646,58.20065161392728,2025-10-15 06:32:48.782208,WP PMA 80466,No failure
1754,26.9,209.0,302.9,312.3,5270.179216,31.064126655309654,0.7271846408765829,96.36983679144254,2025-10-15 06:52:58.782208,WP PMA 80467,signal delay
1414,50.2,51.0,295.9,306.6,5434.343524,27.145965124586027,1.2118314560594747,98.77282882670414,2025-10-15 06:56:51.782208,WP PMA 80467,door close delay
1389,53.6,184.0,300.2,310.0,5250.741444,0.8929442396557078,0.19727247090144306,57.69307518768204,2025-10-15 07:11:59.782208,WP PMA 80466,No failure
1453,45.1,151.0,300.5,312.0,5244.511561,1.0182550712571183,0.0342727289619569,64.24297779823212,2025-10-15 07:16:38.782208,WP PMA 80271,No failure
1420,45.9,144.0,302.0,311.0,5446.44,3.837972631110953,0.10213706641804898,57.73339807195388,2025-10-15 07:18:07.782208,WP PMA 80466,No failure
1623,33.4,74.0,297.5,309.3,5450.130625,35.32667695115313,1.498253405644066,95.89964159155058,2025-10-15 07:18:29.782208,WP PMA 80271,door close delay
1434,50.7,121.0,300.8,312.5,5242.773649,2.302486108410073,0.03846677139658862,55.46362074293851,2025-10-15 07:42:08.782208,WP PMA 80467,No failure
1526,38.2,47.0,302.3,311.5,5445.111681,20.770653830747378,1.30602776858319,86.60692999486108,2025-10-15 08:06:51.782208,WP PMA 80271,signal delay
1642,28.8,92.0,300.2,309.5,5342.001921,4.813266165988764,0.032647532959636,63.23823165641687,2025-10-15 08:11:32.782208,WP PMA 80467,No failure
1540,38.5,176.0,297.5,309.1,5268.872569,0.6893920730776051,0.11564492398271238,57.67832819319938,2025-10-15 08:21:42.782208,WP PMA 80467,No failure
1435,38.8,165.0,297.7,309.1,5328.562009,4.252781142882139,0.1675302973364864,60.20624486679577,2025-10-15 08:34:50.782208,WP PMA 80466,No failure
1511,41.0,33.0,303.7,312.9,5271.776449,0.5230908420894624,0.1027401079184777,59.53849904692743,2025-10-15 08:43:09.782208,WP PMA 80271,No failure
1407,52.8,154.0,302.0,309.9,5459.584321,2.5522898420403806,0.15311442590019106,63.739474705583724,2025-10-15 08:45:53.782208,WP PMA 80271,No failure
1750,30.6,171.0,300.6,310.7,5519.449849,1.6597369661093437,0.07723098006936027,62.86430983848818,2025-10-15 08:58:27.782208,WP PMA 80271,No failure
1556,45.3,135.0,302.9,311.1,5278.603716,2.6861139305420676,0.041731967298364654,56.13794889270184,2025-10-15 08:59:08.782208,WP PMA 80466,No failure
1489,40.6,89.0,298.2,309.0,5259.875625,26.47058142682505,1.4778885915777045,89.33932847526452,2025-10-15 09:13:35.782208,WP PMA 80466,door open delay
1448,39.7,107.0,300.4,309.8,5325.642529,1.8174339604408278,0.0741178268247779,60.83587604346765,2025-10-15 09:19:58.782208,WP PMA 80466,No failure
1353,49.8,182.0,299.9,309.2,5413.133476,29.662009234732807,1.229492610046293,92.09581103221204,2025-10-15 09:38:34.782208,WP PMA 80466,drive delay
1583,36.6,185.0,298.2,307.8,5380.515904,1.4274793045729053,0.1523880921736973,58.29000345314999,2025-10-15 09:39:02.782208,WP PMA 80466,No failure
1581,32.7,181.0,302.5,310.4,5466.384225,4.1514124555626575,0.06005854448077515,64.27730258878721,2025-10-15 09:52:15.782208,WP PMA 80466,No failure
1694,28.7,195.0,298.7,308.4,5306.394025,2.6470753372383053,0.0507754209345229,63.01973221430102,2025-10-15 09:54:18.782208,WP PMA 80271,No failure
1559,39.4,199.0,301.4,310.4,5425.7956,2.933342451407539,0.1529269903170626,55.13958099762887,2025-10-15 09:56:24.782208,WP PMA 80271,No failure
1648,29.6,157.0,302.0,310.3,5284.272249,45.846751847405464,1.916727041356644,80.06354773317213,2025-10-15 10:10:25.782208,WP PMA 80466,drive delay
1554,40.2,118.0,302.2,311.3,5445.997209,1.3413434623443206,0.12374489613812238,63.799470363665534,2025-10-15 10:28:42.782208,WP PMA 80467,No failure
1521,37.5,94.0,298.5,309.4,5464.1664,1.7082423203778296,0.19945817290316925,58.725598901447235,2025-10-15 10:30:14.782208,WP PMA 80467,No failure
1422,44.5,49.0,302.7,312.4,5498.964025,4.852578986973055,0.08811995016497226,58.3359363496761,2025-10-15 10:31:11.782208,WP PMA 80466,No failure
1706,28.8,111.0,299.9,311.4,5493.626161,41.441868880496905,0.5863150585353729,86.83961198318863,2025-10-15 10:51:53.782208,WP PMA 80467,door close delay
1606,33.6,67.0,298.3,308.5,5466.827844,44.7178826205094,1.1768198578144409,82.56248054352427,2025-10-15 11:01:15.782208,WP PMA 80467,drive delay
1595,35.4,15.0,300.4,311.0,5245.960041,40.671410585650555,1.7663676320787438,91.29257725331573,2025-10-15 11:17:23.782208,WP PMA 80271,door open delay
1426,42.6,23.0,298.2,308.7,5285.580804,1.8782823034437528,0.16645117606526538,58.94110287075503,2025-10-15 11:20:07.782208,WP PMA 80467,No failure
1517,36.0,142.0,303.9,313.0,5490.513604,4.2643757065802115,0.09309693433702217,64.0419612856915,2025-10-15 11:21:16.782208,WP PMA 80271,No failure
1485,40.5,188.0,300.2,310.1,5503.117489,44.27777270700361,1.00731822680138,85.07467411154907,2025-10-15 11:22:22.782208,WP PMA 80467,door close delay
1692,28.2,122.0,302.2,311.2,5285.726209,2.917955402507064,0.09438541741375606,63.581002570848995,2025-10-15 11:28:49.782208,WP PMA 80467,No failure
1702,29.1,141.0,303.7,312.6,5274.826384,1.3567347266126168,0.02071597780659639,61.22366901525539,2025-10-15 11:43:08.782208,WP PMA 80271,No failure
1420,56.4,57.0,302.6,310.5,5464.609929,1.9735573286302863,0.19427625387065742,57.62401944946704,2025-10-15 11:43:39.782208,WP PMA 80467,No failure
1558,37.7,206.0,303.7,312.8,5274.535876,4.108767707023389,0.11670454079455782,58.84179602684295,2025-10-15 11:45:34.782208,WP PMA 80466,No failure
1416,54.1,48.0,302.2,311.6,5511.132169,3.6638571659176833,0.03950913958364233,59.85210772182515,2025-10-15 12:11:55.782208,WP PMA 80467,No failure
1804,25.1,118.0,298.1,308.9,5284.126864,39.21335321839662,1.9275975390562305,80.33006919824466,2025-10-15 12:28:37.782208,WP PMA 80466,door open delay
1468,41.1,34.0,300.5,311.3,5496.443044,3.597040231086188,0.08302779687332569,63.48110693489214,2025-10-15 12:43:11.782208,WP PMA 80466,No failure
1323,51.1,130.0,297.4,308.7,5479.700625,42.30312527421579,0.671909255936029,90.0225145439153,2025-10-15 12:47:18.782208,WP PMA 80466,signal delay
1451,45.3,183.0,301.4,310.5,5511.874564,32.175175006445365,1.5074271932726768,89.3904760538535,2025-10-15 13:26:25.782208,WP PMA 80271,Random failure
1471,44.2,148.0,301.8,311.3,5265.679225,1.4230660437302018,0.17920655967133517,56.46206710199621,2025-10-15 13:28:15.782208,WP PMA 80271,No failure
1387,57.6,50.0,298.6,309.6,5464.462084,31.02007056378983,1.924982620112702,85.77319677094144,2025-10-15 13:41:50.782208,WP PMA 80467,signal delay
1590,34.3,106.0,301.9,310.9,5427.710929,4.163600260747738,0.021071635286310522,58.65458142915648,2025-10-15 13:43:10.782208,WP PMA 80271,No failure
1425,49.5,174.0,300.6,310.0,5259.875625,2.1688575505356624,0.11739811221470442,64.11136415345881,2025-10-15 13:43:31.782208,WP PMA 80466,No failure
1923,23.3,172.0,302.4,310.3,5279.330281,4.173723121608781,0.07085884300256831,64.6846398376759,2025-10-15 13:50:43.782208,WP PMA 80466,No failure
1413,41.8,153.0,299.9,311.3,5493.329689,1.6865840423166383,0.12076651398770016,62.8444532926755,2025-10-15 13:55:39.782208,WP PMA 80467,No failure
1568,33.7,175.0,297.4,309.0,5452.493281,30.817869178878684,1.1978453154513014,94.86165932455624,2025-10-15 14:00:47.782208,WP PMA 80271,door close delay
1323,51.1,130.0,297.4,308.7,5479.700625,42.30312527421579,0.671909255936029,90.0225145439153,2025-10-15 14:01:28.782208,WP PMA 80466,signal delay
1521,42.3,215.0,299.2,308.9,5356.483344,48.52642714523353,0.5951679291380665,96.63168155565477,2025-10-15 14:06:58.782208,WP PMA 80467,signal delay
1469,43.4,126.0,300.9,309.5,5321.118916,3.3166387303562415,0.19072672934432158,61.51949992835849,2025-10-15 14:13:36.782208,WP PMA 80466,No failure
1418,44.7,46.0,301.6,310.8,5509.944441,2.6845729172970576,0.09453406050103016,59.922336489394304,2025-10-15 14:31:10.782208,WP PMA 80466,No failure
1559,39.7,24.0,300.1,309.4,5401.221049,32.44510658974924,1.7117118145834187,97.35954246520838,2025-10-15 14:35:54.782208,WP PMA 80466,door open delay
1282,60.7,216.0,298.4,308.2,5312.223225,46.054799096900865,0.516679854665987,93.82813388686158,2025-10-15 14:42:43.782208,WP PMA 80466,door open delay
1381,56.7,102.0,299.4,308.7,5366.588049,0.36838523873019546,0.04916406873295994,56.468290136587996,2025-10-15 14:44:54.782208,WP PMA 80271,No failure
1478,38.6,141.0,301.8,310.5,5304.791556,37.28807496496765,1.3246250892014255,81.75641095592287,2025-10-15 14:57:14.782208,WP PMA 80271,door close delay
1680,33.7,185.0,298.1,308.3,5464.462084,40.53621110002542,1.861302562403293,99.0882319471089,2025-10-15 15:02:38.782208,WP PMA 80271,signal delay
2140,16.5,43.0,300.9,311.9,5242.049604,3.2615890084354024,0.16343098343520981,62.14979032061659,2025-10-15 15:14:27.782208,WP PMA 80271,No failure
1555,40.6,61.0,298.8,308.8,5470.969156,4.4880566687732335,0.04065336260337408,60.03624963162488,2025-10-15 15:31:32.782208,WP PMA 80466,No failure
1341,47.7,199.0,299.3,308.8,5378.608921,4.219018862520539,0.0419844431218846,61.52366802100309,2025-10-15 15:34:42.782208,WP PMA 80467,No failure
1466,49.0,66.0,302.2,311.7,5508.459961,46.56475728244531,1.788039593172544,96.4904334654153,2025-10-15 15:38:03.782208,WP PMA 80467,signal delay
1572,35.4,158.0,299.8,309.2,5400.045225,4.547599361186996,0.17237330609628201,57.320791219134065,2025-10-15 15:48:29.782208,WP PMA 80271,No failure
1392,46.4,174.0,297.4,308.7,5479.404529,49.82094774461507,1.7275260349496973,82.29807714007318,2025-10-15 15:57:01.782208,WP PMA 80467,signal delay
1327,63.7,21.0,297.7,308.9,5477.924169,2.1724238456546665,0.0857016432605853,61.69386295378188,2025-10-15 16:06:14.782208,WP PMA 80467,No failure
1416,61.8,209.0,300.7,310.4,5504.304481,21.449680119185427,1.6055801123947226,87.14991297931678,2025-10-15 16:15:50.782208,WP PMA 80466,signal delay
1590,35.5,59.0,297.3,308.3,5262.341764,2.4593018589704427,0.049319796289442476,59.75321567017469,2025-10-15 16:22:32.782208,WP PMA 80271,No failure
1385,46.1,120.0,300.1,309.2,5412.397761,1.5035025986898325,0.1163270482116631,59.2336591541203,2025-10-15 16:36:07.782208,WP PMA 80467,No failure
1413,43.5,83.0,302.2,311.5,5433.311521,46.06769449253791,1.9129662103062164,91.80974319114351,2025-10-15 16:37:48.782208,WP PMA 80467,door open delay
1586,41.1,129.0,304.1,313.2,5484.587364,0.6772600351949708,0.167206811857707,59.211300141611964,2025-10-15 17:07:58.782208,WP PMA 80466,No failure
1469,39.7,179.0,301.3,310.1,5419.168225,2.476941855172088,0.1425629090961831,55.70586721155861,2025-10-15 17:18:59.782208,WP PMA 80271,No failure
1560,43.9,126.0,299.7,311.2,5292.126009,1.3236268156019857,0.04102245184680404,57.948939674590235,2025-10-15 17:35:01.782208,WP PMA 80466,No failure
1416,41.2,185.0,299.1,310.1,5295.4729,3.278807905105267,0.06908194748595649,61.38144953598198,2025-10-15 17:44:36.782208,WP PMA 80467,No failure
1455,46.1,103.0,301.0,310.7,5517.072729,2.263904171437368,0.17614201664533635,59.325566855250614,2025-10-15 17:52:32.782208,WP PMA 80466,No failure
1417,39.2,65.0,298.1,308.9,5402.544004,42.18444491739179,0.8419734264000982,90.26619371204663,2025-10-15 18:06:31.782208,WP PMA 80466,door close delay
1467,35.7,45.0,300.1,311.4,5497.629316,0.3760912928827087,0.09027004982630853,63.60614528495788,2025-10-15 18:28:38.782208,WP PMA 80467,No failure
1386,45.3,212.0,298.3,309.1,5463.575056,1.4796495602294992,0.18447368110630366,63.9303290229325,2025-10-15 18:31:20.782208,WP PMA 80271,No failure
1475,38.7,22.0,299.2,308.4,5385.504996,1.176316305137023,0.18153134858274353,58.680079200782515,2025-10-15 18:36:17.782208,WP PMA 80467,No failure
1334,48.0,42.0,298.6,310.0,5410.926481,44.6921753251622,1.7757381645190178,97.48377633205858,2025-10-15 18:38:44.782208,WP PMA 80466,door open delay
1375,42.7,58.0,298.9,309.3,5474.816064,36.69009158864943,0.8981628206628844,98.64108579120862,2025-10-15 18:39:49.782208,WP PMA 80466,door close delay
1457,37.4,96.0,300.9,311.1,5262.196681,4.858197602627615,0.17993521371520996,62.048039173815596,2025-10-15 18:41:34.782208,WP PMA 80466,No failure
1398,41.9,215.0,297.6,308.4,5459.879881,1.0388694445789515,0.04511422848903908,61.76725869710533,2025-10-15 18:45:15.782208,WP PMA 80467,No failure
1585,34.3,,298.2,308.9,5402.985025,4.349374489797575,0.12128236866891101,59.90627055489505,2025-10-15 18:46:17.782208,WP PMA 80467,No failure
1513,38.0,38.0,300.9,311.9,5491.254609,45.398608991025895,1.6628507955465734,97.30340726359175,2025-10-15 18:51:33.782208,WP PMA 80467,door open delay
1594,32.4,204.0,301.7,310.8,5303.626276,37.38423566578929,1.3463625335459448,86.49307795768311,2025-10-15 18:55:48.782208,WP PMA 80271,Random failure
1681,29.1,197.0,299.9,310.1,5249.871936,0.8872996256077956,0.11320392038068991,63.479003181418804,2025-10-15 19:02:19.782208,WP PMA 80467,No failure
1545,40.7,166.0,299.8,310.9,5248.133136,1.8055923611395914,0.08344215398331523,56.44061105745271,2025-10-15 19:03:46.782208,WP PMA 80466,No failure
1635,31.6,23.0,302.1,311.5,5510.983696,2.567094357844871,0.09760139922734214,59.11506916739429,2025-10-15 19:03:49.782208,WP PMA 80466,No failure
1322,53.0,166.0,301.8,311.0,5308.288164,3.832464528723798,0.03588142268858915,55.44334008456811,2025-10-15 19:06:10.782208,WP PMA 80466,No failure
2008,20.4,165.0,299.9,309.5,5349.167044,2.0205085105275087,0.11719164772128926,63.02486353174115,2025-10-15 19:22:26.782208,WP PMA 80466,No failure
1927,21.9,195.0,303.5,311.8,5277.441316,1.1583034420040335,0.07643537354212723,61.93500683691152,2025-10-15 19:26:12.782208,WP PMA 80271,No failure
1617,31.7,39.0,297.6,308.3,5459.140996,2.330008131562277,0.1905570082629532,59.17136823757058,2025-10-15 19:32:35.782208,WP PMA 80466,No failure
1620,34.1,89.0,299.2,308.4,5386.385664,45.8446025594114,0.5034314840442716,96.88632719093115,2025-10-15 19:33:15.782208,WP PMA 80466,door open delay
1547,40.9,66.0,300.2,311.5,5243.932225,3.4919238624553923,0.13952384891677994,61.32581647827103,2025-10-15 19:40:05.782208,WP PMA 80467,No failure
1392,52.9,173.0,301.0,310.9,5254.365169,41.6977753684972,0.7231161539905369,99.45713980477058,2025-10-15 19:48:52.782208,WP PMA 80467,signal delay
1463,43.9,,298.3,309.9,5327.978049,2.5688746982424613,0.1391397652022388,62.172137622379005,2025-10-15 19:50:24.782208,WP PMA 80271,No failure
